Time	CommitID	LogID	NodeID	Logs
1438651034	0	0	2	

1438651034	0	0	2	

1438651034	0	0	2	

1438651035	0	0	2	

1438651035	0	0	2	

1438651035	0	0	2	

1438651035	0	0	2	

1438651035	0	0	2	

1438651035	0	0	2	

1438651035	0	0	2	

1438651035	0	0	2	

1438651035	0	0	2	

1438651035	0	0	2	

1438651035	0	0	2	

1438651036	0	0	2	

1438651036	0	0	2	

1438651036	0	0	2	

1438651036	0	0	2	

1438651036	0	0	2	

1438651036	0	0	2	

1438651036	0	0	2	

1438651036	0	0	2	

1438651036	0	0	2	

1438651036	0	0	2	

1438651036	0	0	2	

1438651037	0	0	2	

1438651037	0	0	2	

1438651038	0	0	2	

1438651038	0	0	2	

1438651038	0	0	2	

1438651038	0	0	2	

1438651038	0	0	2	

1438651038	0	0	2	

1438651038	0	0	2	

1438651038	0	0	2	

1438651039	0	0	2	

1438651039	0	0	2	

1438651039	0	0	2	

1438651039	0	0	2	

1438651039	0	0	2	

1438651039	0	0	2	

1438651039	0	0	2	

1438651039	0	0	2	

1438651039	0	0	2	

1438651039	0	0	2	

1438651039	0	0	2	

1438651040	0	0	2	

1438651040	0	0	2	

1438651040	0	0	2	

1438651040	0	0	2	

1438651040	0	0	2	

1438651040	0	0	2	

1438651040	0	0	2	

1438651040	0	0	2	

1438651040	0	0	2	

1438651040	0	0	2	

1438651040	0	0	2	

1438651041	0	0	2	

1438651041	0	0	2	

1438651041	0	0	2	

1438651041	0	0	2	

1438651041	0	0	2	

1438651041	0	0	2	

1438651041	0	0	2	

1438651041	0	0	2	

1438651041	0	0	2	

1438651041	0	0	2	

1438651041	0	0	2	

1438651042	0	0	2	

1438651042	0	0	2	

1438651042	0	0	2	

1438651042	0	0	2	

1438651042	0	0	2	

1438651042	0	0	2	

1438651042	0	0	2	

1438651042	0	0	2	

1438651042	0	0	2	

1438651042	0	0	2	

1438651042	0	0	2	

1438651043	0	0	2	

1438651043	0	0	2	

1438651043	0	0	2	

1438651043	0	0	2	

1438651043	0	0	2	

1438651043	0	0	2	

1438651043	0	0	2	

1438651043	0	0	2	

1438651043	0	0	2	

1438651043	0	0	2	

1438651044	0	0	2	

1438651044	0	0	2	

1438651044	0	0	2	

1438651044	0	0	2	

1438651044	0	0	2	

1438651044	0	0	2	

1438651044	0	0	2	

1438651044	0	0	2	

1438651044	0	0	2	

1438651044	0	0	2	

1438651044	0	0	2	

1438651045	0	0	2	

1438651045	0	0	2	

1438651045	0	0	2	

1438651045	0	0	2	

1438651045	0	0	2	

1438651045	0	0	2	

1438651045	0	0	2	

1438651045	0	0	2	

1438651045	0	0	2	

1438651046	0	0	2	

1438651046	0	0	2	

1438651046	0	1	2	Hello	

1438651046	1	1	2	Hello	

1438651046	1	1	2	Hello	

1438651046	1	1	2	Hello	

1438651046	1	1	2	Hello	

1438651046	1	1	2	Hello	

1438651046	1	1	2	Hello	

1438651046	1	1	2	Hello	

1438651046	1	1	2	Hello	

1438651046	1	1	2	Hello	

1438651046	1	1	2	Hello	

1438651047	1	1	2	Hello	

1438651047	1	1	2	Hello	

1438651047	1	1	2	Hello	

1438651047	1	1	2	Hello	

1438651047	1	2	2	Hello	How	

1438651047	2	2	2	Hello	How	

1438651047	2	2	2	Hello	How	

1438651047	2	2	2	Hello	How	

1438651047	2	2	2	Hello	How	

1438651047	2	2	2	Hello	How	

1438651047	2	2	2	Hello	How	

1438651048	2	2	2	Hello	How	

1438651048	2	2	2	Hello	How	

1438651048	2	2	2	Hello	How	

1438651048	2	2	2	Hello	How	

1438651048	2	2	2	Hello	How	

1438651048	2	2	2	Hello	How	

1438651048	2	2	2	Hello	How	

1438651048	2	2	2	Hello	How	

1438651048	2	2	2	Hello	How	

1438651048	2	2	2	Hello	How	

1438651048	2	2	2	Hello	How	

1438651048	2	2	2	Hello	How	

1438651049	2	2	2	Hello	How	

1438651049	2	2	2	Hello	How	

1438651049	2	2	2	Hello	How	

1438651049	2	2	2	Hello	How	

1438651049	2	2	2	Hello	How	

1438651049	2	2	2	Hello	How	

1438651049	2	2	2	Hello	How	

1438651049	2	3	2	Hello	How	Are	

1438651049	3	3	2	Hello	How	Are	

1438651049	3	3	2	Hello	How	Are	

1438651049	3	3	2	Hello	How	Are	

1438651049	3	3	2	Hello	How	Are	

1438651049	3	3	2	Hello	How	Are	

1438651050	3	3	2	Hello	How	Are	

1438651050	3	3	2	Hello	How	Are	

1438651050	3	3	2	Hello	How	Are	

1438651050	3	3	2	Hello	How	Are	

1438651050	3	3	2	Hello	How	Are	

1438651050	3	3	2	Hello	How	Are	

1438651050	3	3	2	Hello	How	Are	
