Time	CommitID	LogID	NodeID	Logs
1438651035	0	0	4	

1438651035	0	0	4	

1438651035	0	0	4	

1438651035	0	0	4	

1438651035	0	0	4	

1438651035	0	0	4	

1438651035	0	0	4	

1438651035	0	0	4	

1438651035	0	0	4	

1438651035	0	0	4	

1438651035	0	0	4	

1438651035	0	0	4	

1438651035	0	0	4	

1438651035	0	0	4	

1438651035	0	0	4	

1438651036	0	0	4	

1438651036	0	0	4	

1438651036	0	0	4	

1438651036	0	0	4	

1438651036	0	0	4	

1438651036	0	0	4	

1438651036	0	0	4	

1438651036	0	0	4	

1438651036	0	0	4	

1438651036	0	0	4	

1438651037	0	0	4	

1438651037	0	0	4	

1438651037	0	0	4	

1438651037	0	0	4	

1438651037	0	0	4	

1438651037	0	0	4	

1438651037	0	0	4	

1438651037	0	0	4	

1438651037	0	0	4	

1438651037	0	0	4	

1438651037	0	0	4	

1438651037	0	0	4	

1438651038	0	0	4	

1438651038	0	0	4	

1438651038	0	0	4	

1438651038	0	0	4	

1438651038	0	0	4	

1438651038	0	0	4	

1438651038	0	0	4	

1438651038	0	0	4	

1438651038	0	0	4	

1438651038	0	0	4	

1438651038	0	0	4	

1438651038	0	0	4	

1438651038	0	0	4	

1438651039	0	0	4	

1438651039	0	0	4	

1438651039	0	0	4	

1438651039	0	0	4	

1438651039	0	0	4	

1438651039	0	0	4	

1438651039	0	0	4	

1438651039	0	0	4	

1438651039	0	0	4	

1438651039	0	0	4	

1438651039	0	0	4	

1438651039	0	0	4	

1438651039	0	0	4	

1438651040	0	0	4	

1438651040	0	0	4	

1438651040	0	0	4	

1438651040	0	0	4	

1438651040	0	0	4	

1438651040	0	0	4	

1438651040	0	0	4	

1438651040	0	0	4	

1438651040	0	0	4	

1438651040	0	0	4	

1438651041	0	0	4	

1438651041	0	0	4	

1438651041	0	0	4	

1438651041	0	0	4	

1438651041	0	0	4	

1438651041	0	0	4	

1438651041	0	0	4	

1438651041	0	0	4	

1438651041	0	0	4	

1438651041	0	0	4	

1438651041	0	0	4	

1438651041	0	0	4	

1438651042	0	0	4	

1438651042	0	0	4	

1438651042	0	0	4	

1438651042	0	0	4	

1438651042	0	0	4	

1438651042	0	0	4	

1438651042	0	0	4	

1438651042	0	0	4	

1438651042	0	0	4	

1438651042	0	0	4	

1438651042	0	0	4	

1438651043	0	0	4	

1438651043	0	0	4	

1438651043	0	0	4	

1438651043	0	0	4	

1438651043	0	0	4	

1438651043	0	0	4	

1438651043	0	0	4	

1438651043	0	0	4	

1438651043	0	0	4	

1438651043	0	0	4	

1438651044	0	0	4	

1438651044	0	0	4	

1438651044	0	0	4	

1438651044	0	0	4	

1438651044	0	0	4	

1438651044	0	0	4	

1438651044	0	0	4	

1438651044	0	0	4	

1438651044	0	0	4	

1438651044	0	0	4	

1438651044	0	0	4	

1438651044	0	0	4	

1438651045	0	0	4	

1438651045	0	0	4	

1438651045	0	0	4	

1438651045	0	0	4	

1438651045	0	0	4	

1438651045	0	0	4	

1438651045	0	0	4	

1438651045	0	0	4	

1438651046	0	0	4	

1438651046	0	0	4	

1438651046	1	1	4	Hello	

1438651046	1	1	4	Hello	

1438651046	1	1	4	Hello	

1438651046	1	1	4	Hello	

1438651046	1	1	4	Hello	

1438651047	1	2	4	Hello	How	

1438651047	2	2	4	Hello	How	

1438651049	2	2	4	Hello	How	

1438651049	2	2	4	Hello	How	

1438651049	2	3	4	Hello	How	Are	

1438651049	3	3	4	Hello	How	Are	

1438651049	3	3	4	Hello	How	Are	

1438651049	3	3	4	Hello	How	Are	

1438651049	3	3	4	Hello	How	Are	

1438651050	3	3	4	Hello	How	Are	

1438651050	3	3	4	Hello	How	Are	

1438651050	3	3	4	Hello	How	Are	

1438651050	3	3	4	Hello	How	Are	

1438651050	3	3	4	Hello	How	Are	

1438651050	3	3	4	Hello	How	Are	

1438651050	3	3	4	Hello	How	Are	

1438651050	3	3	4	Hello	How	Are	

1438651050	3	3	4	Hello	How	Are	

1438651050	3	3	4	Hello	How	Are	

1438651050	3	3	4	Hello	How	Are	

1438651050	3	3	4	Hello	How	Are	

1438651051	3	3	4	Hello	How	Are	

1438651051	3	3	4	Hello	How	Are	

1438651051	3	3	4	Hello	How	Are	

1438651051	3	3	4	Hello	How	Are	

1438651051	3	3	4	Hello	How	Are	

1438651051	3	3	4	Hello	How	Are	

1438651051	3	3	4	Hello	How	Are	

1438651051	3	3	4	Hello	How	Are	

1438651051	3	4	4	Hello	How	Are	You	

1438651051	3	4	4	Hello	How	Are	You	

1438651051	4	4	4	Hello	How	Are	You	

1438651052	4	4	4	Hello	How	Are	You	

1438651052	4	4	4	Hello	How	Are	You	

1438651052	4	4	4	Hello	How	Are	You	

1438651052	4	4	4	Hello	How	Are	You	

1438651052	4	4	4	Hello	How	Are	You	

1438651052	4	4	4	Hello	How	Are	You	

1438651052	4	4	4	Hello	How	Are	You	

1438651052	4	4	4	Hello	How	Are	You	

1438651052	4	5	4	Hello	How	Are	You	Today	

1438651053	5	5	4	Hello	How	Are	You	Today	
